address,area,frontage,access_road,house_direction,balcony_direction,floors,bedrooms,bathrooms,legal_status,furniture_state,price,year
"Hẻm 391 Huỳnh Tấn Phát, Phường Tân Thuận, TP Hồ Chí Minh",42,,,Đông Nam,,,3,2,Have certificate,,5,2026
"Đường Bờ Bao Tân Thắng, Phường Tân Sơn Nhì, TP Hồ Chí Minh",64,,,,,3,3,,Have certificate,,8.5,2026
"Đường Huỳnh Minh Mương, Xã Phú Hòa Đông, TP Hồ Chí Minh",96,,,Đông Nam,,1,2,1,Have certificate,Full,1.65,2026
"Đường Lê Đức Thọ, Phường Gò Vấp, TP Hồ Chí Minh",67,,,,,1,2,2,Have certificate,Basic,4.8,2026
"Đường Huỳnh Tấn Phát, Phường Phú Thuận, TP Hồ Chí Minh",60,,,,,3,4,3,Have certificate,Full,6,2026
"Đường Phan Văn Trị, Phường Bình Lợi Trung, TP Hồ Chí Minh",34,,,Đông Bắc,,2,2,2,Have certificate,Other,5.95,2026
"Đường Số 8, Phường Tăng Nhơn Phú, TP Hồ Chí Minh",129,,,,,3,5,5,Have certificate,Full,11,2026
"Đường Huỳnh Văn Bánh, Phường Cầu Kiệu, TP Hồ Chí Minh",53,,,,,,3,4,Have certificate,,7.2,2026
"Đường Hiệp Thành 5, Phường Tân Thới Hiệp, TP Hồ Chí Minh",51,,,,,2,4,,Have certificate,Basic,3.75,2026
"Đường Phạm Thế Hiển, Phường Bình Đông, TP Hồ Chí Minh",38,,,,,2,2,2,Have certificate,,3.6,2026
"Đường Võ Duy Ninh, Phường Thạnh Mỹ Tây, TP Hồ Chí Minh",12,,,,,3,2,3,Have certificate,Basic,2.4,2026
"Đường Quách Điêu, Xã Vĩnh Lộc, TP Hồ Chí Minh",52,,,Đông Bắc,,22,3,2,,,2.48,2026
"Đường Cao Thắng, Phường Cầu Kiệu, TP Hồ Chí Minh",16,,,,,3,2,3,Have certificate,Full,3.6,2026
"Đường số 311, Phường Tăng Nhơn Phú, TP Hồ Chí Minh",92,,,,,1,2,1,Have certificate,,6.65,2026
"Đường 105 Trịnh Quang Nghị, Phường Bình Đông, TP Hồ Chí Minh",120,,,,,4,5,5,Have certificate,,9.9,2026
"Đường Nguyễn Đình Thi, Phường Phước Long, TP Hồ Chí Minh",260,,,,,4,4,5,Have certificate,,23.9,2026
"Đường Lã Xuân Oai, Phường Tăng Nhơn Phú, TP Hồ Chí Minh",63.5,,,,,,3,,Have certificate,,6.5,2026
"Đường Bờ Bao, Phường Tân Sơn Nhì, TP Hồ Chí Minh",35,,,,,,3,,,,5.89,2026
"Đường Nguyễn Văn Đậu, Phường Bình Lợi Trung, TP Hồ Chí Minh",70,,,,,3,4,4,Have certificate,Full,7.3,2026
"Đường Gia Phú, Phường Bình Tiên, TP Hồ Chí Minh",44,,,,,3,3,3,Have certificate,Other,4,2026
"Đường Tỉnh lộ 10, Phường Bình Trị Đông, TP Hồ Chí Minh",60,,,,,2,2,2,Have certificate,Full,4.78,2026
"Đường số 15, Phường Bình Hưng Hòa, TP Hồ Chí Minh",64,,,,,4,5,5,Have certificate,Other,8.18,2026
"Đường Lê Thúc Hoạch, Phường Phú Thọ Hòa, TP Hồ Chí Minh",144,,,Nam,,3,6,4,Have certificate,Other,32,2026
"Đường Mã Lò, Phường Bình Trị Đông, TP Hồ Chí Minh",63,,,,,4,5,4,Have certificate,Full,6,2026
"Đường Lạc Long Quân, Phường Bảy Hiền, TP Hồ Chí Minh",60.75,,,Đông Bắc,,5,6,,Have certificate,Other,13.8,2026
"Đường Xô Viết Nghệ Tĩnh, Phường Thạnh Mỹ Tây, TP Hồ Chí Minh",60,,,Đông,,2,3,3,Have certificate,,6.85,2026
"Đường Bình Tiên, Phường Bình Tiên, TP Hồ Chí Minh",40,,,,,3,4,3,Have certificate,,4,2026
"Đường Huỳnh Văn Bánh, Phường Phú Nhuận, TP Hồ Chí Minh",77,,,,,3,4,4,Have certificate,Other,8.6,2026
"Đường Nguyễn Văn Bứa, Xã Bà Điểm, TP Hồ Chí Minh",20,,,,,2,3,2,Have certificate,Full,535,2026
"Đường Quốc lộ 1, Phường An Phú Đông, TP Hồ Chí Minh",68,,,,,4,3,4,Have certificate,,6.65,2026
"Đường Nguyễn Duy Dương, Phường Vườn Lài, TP Hồ Chí Minh",31,,,,,3,3,3,Have certificate,Full,6.2,2026
"Đường Bùi Đình Tuý, Phường Bình Thạnh, TP Hồ Chí Minh",63,,,,,3,5,4,Have certificate,Full,8,2026
"Đường số 14, Phường Bình Hưng Hòa, TP Hồ Chí Minh",36,,,,,,2,2,Have certificate,,3,2026
"33, Phường Vĩnh Hội, TP Hồ Chí Minh",45,,,Đông Nam,,3,4,3,Have certificate,Other,12.6,2026
"Đường số 18, Phường Thông Tây Hội, TP Hồ Chí Minh",70,,,,,3,4,4,Have certificate,Full,6.78,2026
"Đường Thích Quảng Đức, Phường Đức Nhuận, TP Hồ Chí Minh",110,,,,,3,5,,,Full,19.5,2026
"Tl 43, Phường An Phú Đông, TP Hồ Chí Minh",27,,,Đông Nam,,,2,2,Shared certificate,,1.18,2026
"Đường Số 21, Xã Bình Hưng, TP Hồ Chí Minh",120,,,,,,4,,Have certificate,,13.8,2026
"Đường Minh Phụng, Phường Bình Tây, TP Hồ Chí Minh",40,,,,,2,3,,Have certificate,,4,2026
"Lê Đình Cẩn, Phường Tân Tạo, TP Hồ Chí Minh",40,,,,,,2,,Have certificate,Full,4.2,2026
"Đường Hồng Lạc, Phường Bảy Hiền, TP Hồ Chí Minh",40,,,Đông,,4,4,4,,,7.8,2026
"Đường Liên khu 10-11, Phường Bình Trị Đông, TP Hồ Chí Minh",72,,,,,,2,,,,5.28,2026
"Đường Bông Sao, Phường Chánh Hưng, TP Hồ Chí Minh",81.6,,,,,4,5,4,Have certificate,Other,10,2026
"Phú Thọ Hòa, Phường Phú Thọ Hòa, TP Hồ Chí Minh",99,,,,,,1,1,Have certificate,,18.2,2026
"Đường Nguyễn Trãi, Phường Chợ Quán, TP Hồ Chí Minh",73,,,,,2,2,2,Have certificate,,9.6,2026
"Đường Nguyễn Duy Cung, Phường An Hội Tây, TP Hồ Chí Minh",85,,,,,,6,6,Have certificate,Other,10.8,2026
"Đường Số 4, Phường Hiệp Bình, TP Hồ Chí Minh",250,,,,,,10,,Have certificate,,12.6,2026
"479/50/28, Phường Bình Trị Đông, TP Hồ Chí Minh",63.7,,,Đông,,2,3,3,Have certificate,Other,6.7,2026
"1, Phường Bình Tiên, TP Hồ Chí Minh",154,,,,,3,4,4,Have certificate,Full,22.5,2026
"Đường số 30, Phường An Nhơn, TP Hồ Chí Minh",65,,,Tây Nam,,5,4,4,Have certificate,Full,9.5,2026
"Đường Rạch Bùng Binh, Phường Nhiêu Lộc, TP Hồ Chí Minh",36,,,,,,2,,,,10,2026
"Đường Nguyễn Thị Thập, Phường Tân Hưng, TP Hồ Chí Minh",105,,,,,,3,,Have certificate,,23.6,2026
"Đường Hồ Văn Long, Phường Bình Tân, TP Hồ Chí Minh",77,,,,,,3,3,Have certificate,Full,4.5,2026
"Đường Trường Chinh, Phường Tân Bình, TP Hồ Chí Minh",70,,,,,3,4,4,Have certificate,,9.3,2026
"Đường Nguyễn Sơn, Phường Phú Thạnh, TP Hồ Chí Minh",40,,,Tây Nam,,2,2,2,Have certificate,,4.379,2026
"Đường Lê Văn Lương, Xã Nhà Bè, TP Hồ Chí Minh",110,,,Đông Bắc,,2,3,2,Have certificate,Full,6,2026
"Đường Sơn Kỳ, Phường Tân Sơn Nhì, TP Hồ Chí Minh",40,,,,,5,5,,Have certificate,,6.3,2026
"Nguyễn Thị Tiểu, Xã Bà Điểm, TP Hồ Chí Minh",80,,,Tây Nam,,4,5,5,Have certificate,Other,6.8,2026
"Đường Phan Đăng Lưu, Phường Gia Định, TP Hồ Chí Minh",52.67,,,,,3,4,5,Have certificate,,8.4,2026
"Lâm văn bền, Phường Tân Hưng, TP Hồ Chí Minh",77,,,,,2,2,,Have certificate,,8.35,2026
"Đường Thiên Phước, Phường Tân Hòa, TP Hồ Chí Minh",69,,,,,,3,,,,7.4,2026
"Đường Âu Dương Lân, Phường Chánh Hưng, TP Hồ Chí Minh",21.3,,,,,4,2,2,Have certificate,Basic,2.48,2026
"Đường Trương Thị Hoa, Phường Tân Thới Hiệp, TP Hồ Chí Minh",54,,,Đông,,4,5,5,Have certificate,Other,7.59,2026
"Đường Huỳnh Tấn Phát, Phường Phú Thuận, TP Hồ Chí Minh",42.3,,,,,3,3,3,Have certificate,Full,5,2026
"Đường Nguyễn Công Hoan, Phường Cầu Kiệu, TP Hồ Chí Minh",60,,,,,5,6,6,Have certificate,Other,10.5,2026
"Đường số 9, Phường Linh Xuân, TP Hồ Chí Minh",207,,,,,2,4,4,Have certificate,,13.199,2026
"Đường Hồng Lạc, Phường Bảy Hiền, TP Hồ Chí Minh",81.3,,,Tây Nam,,2,6,3,Have certificate,Basic,6.35,2026
"Đường Bùi Đình Tuý, Phường Bình Thạnh, TP Hồ Chí Minh",60,,,,,4,4,4,Have certificate,Full,8,2026
"đường số 13b phường bình trị đông b quận bình tân, Phường Bình Tân, TP Hồ Chí Minh",255.5,,,Đông Nam,,3,4,4,Have certificate,Full,54,2026
"Đường Thoại Ngọc Hầu, Phường Phú Thạnh, TP Hồ Chí Minh",50,,,Đông,,2,2,1,Have certificate,Other,2.6,2026
"Đường Hương Lộ 2, Phường Bình Trị Đông, TP Hồ Chí Minh",84,,,,,5,5,6,Have certificate,,6,2026
"Đường Phạm Văn Sáng, Xã Bà Điểm, TP Hồ Chí Minh",75,,,Đông Nam,,3,4,3,Have certificate,,5.5,2026
"Đường Nguyễn Thiện Thuật, Phường Bàn Cờ, TP Hồ Chí Minh",46,,,,,,4,,,,8.9,2026
"Đường Số 25, Phường Tân Hưng, TP Hồ Chí Minh",15.75,,,,,1,1,1,Shared certificate,,820,2026
"102, Phường Tăng Nhơn Phú, TP Hồ Chí Minh",60,,,,,,4,,Have certificate,,6.8,2026
"Đường Tân Thắng, Phường Tân Sơn Nhì, TP Hồ Chí Minh",72,,,,,4,5,6,Have certificate,Full,9.4,2026
"Lâm Văn Bền, Phường Tân Hưng, TP Hồ Chí Minh",77,,,,,2,2,2,Have certificate,,8,2026
"Đường Lê Thị Riêng, Phường Bến Thành, TP Hồ Chí Minh",51,,,,,,1,,Have certificate,,9.7,2026
"Đường Phạm Văn Chiêu, Phường An Hội Tây, TP Hồ Chí Minh",57,,,,,1,4,3,Have certificate,Other,5.3,2026
"Hẻm 284 Đường Lê Văn Sỹ, Phường Nhiêu Lộc, TP Hồ Chí Minh",47.3,,,Tây Nam,,5,6,6,Have certificate,Basic,8.25,2026
"Đường Lạc Long Quân, Phường Tân Hòa, TP Hồ Chí Minh",28,,,,,3,2,,,,5.99,2026
"Đường số 8, Phường Long Phước, TP Hồ Chí Minh",60,,,Tây Bắc,,2,2,2,Have certificate,Basic,4.5,2026
"Đường Trần Văn Quang, Phường Bảy Hiền, TP Hồ Chí Minh",50.6,,,,,,3,2,Have certificate,,5,2026
"Đường Hà Duy Phiên, Xã Bình Mỹ, TP Hồ Chí Minh",56,,,,,,3,,,,1.7,2026
"Đường Bình Trị Đông, Phường Bình Trị Đông, TP Hồ Chí Minh",65,,,,,3,5,,,,5.95,2026
"Nam Long, Phường An Lạc, TP Hồ Chí Minh",56,,,Tây Bắc,,2,2,2,Have certificate,,6.1,2026
"Nguyễn Văn Lượng, Phường An Hội Đông, TP Hồ Chí Minh",250,,,,,5,10,6,Have certificate,Full,23.5,2026
"Phan Huy Ích, Phường An Hội Tây, TP Hồ Chí Minh",77,,,,,5,10,6,Have certificate,Full,15.8,2026
"Điện Biên Phủ, Phường Gia Định, TP Hồ Chí Minh",42.6,,,,,2,3,2,Have certificate,Basic,4.6,2026
"Đường Đào Tông Nguyên, Xã Nhà Bè, TP Hồ Chí Minh",33,,,Đông,,3,4,3,Have certificate,Other,2.79,2026
"Đường số 11, Phường Bình Hưng Hòa, TP Hồ Chí Minh",43,,,,,2,2,3,Have certificate,Basic,5,2026
"Đường Đào Tông Nguyên, Xã Nhà Bè, TP Hồ Chí Minh",60,,,,,4,4,5,Have certificate,Other,7.5,2026
"Đường Số 339, Phường Phước Long, TP Hồ Chí Minh",50,,,,,,2,1,Have certificate,,5.5,2026
"Đường Lương Văn Can, Phường Phú Định, TP Hồ Chí Minh",19.2,,,Đông,,3,2,2,Shared certificate,Basic,1.9,2026
"Đường Phạm Văn Bạch, Phường Tân Sơn, TP Hồ Chí Minh",80,,,Tây Nam,,5,6,6,,,10.5,2026
"Đường Bông Sao, Phường Chánh Hưng, TP Hồ Chí Minh",53.3,,,,,,2,2,Have certificate,,4.2,2026
"Đường Ðường Số 3 Cư Xá Đô Thành, Phường Bàn Cờ, TP Hồ Chí Minh",40,,,Đông Bắc,,1,2,,Have certificate,,7.8,2026
"Đường Văn Cao, Phường Phú Thạnh, TP Hồ Chí Minh",13,,,Tây,,3,2,2,Have certificate,Basic,4.15,2026
"Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, TP Hồ Chí Minh",22,,,,,,1,1,,,3,2026
"Tăng Nhơn Phú B, Phường Tăng Nhơn Phú, TP Hồ Chí Minh",95,,,,,2,3,3,Have certificate,,7.3,2026
"Đường Số 3, Phường Phước Long, TP Hồ Chí Minh",122,,,,,1,2,2,Have certificate,,8,2026
"Đường Văn Thân, Phường Bình Tiên, TP Hồ Chí Minh",14,,,,,2,2,2,Have certificate,Basic,1.65,2026
"Tân Hưng, Phường Tân Hưng, TP Hồ Chí Minh",150,,,Nam,,4,4,5,Have certificate,Other,51,2026
"Đường Nguyễn Ngọc Cung, Phường Phú Định, TP Hồ Chí Minh",45,,,,,2,2,2,Have certificate,,3.3,2026
"Đường số 4, Phường Linh Xuân, TP Hồ Chí Minh",130,,,,,,3,,Have certificate,,4.3,2026
"Lâm Văn Bền, Phường Tân Hưng, TP Hồ Chí Minh",35,,,,,2,3,2,,,4.1,2026
"1806, Xã Nhà Bè, TP Hồ Chí Minh",60,,,Tây,,3,4,5,Have certificate,Other,6.678,2026
"Đường Lê Văn Quới, Phường Bình Trị Đông, TP Hồ Chí Minh",104,,,Đông,,3,3,4,Have certificate,,7.3,2026
"Đường Lê Văn Sỹ, Phường Nhiêu Lộc, TP Hồ Chí Minh",92,,,,,2,3,3,Have certificate,Full,11.5,2026
"Đường 827, Phường Long Trường, TP Hồ Chí Minh",55,,,,,3,3,3,Have certificate,,6.4,2026
"Bờ Bao Tân Thắng, Phường Tân Sơn Nhì, TP Hồ Chí Minh",35,,,,,5,4,3,Have certificate,,5.7,2026
"Đường Huỳnh Tấn Phát, Xã Nhà Bè, TP Hồ Chí Minh",35.2,,,Bắc,,2,2,2,Have certificate,Other,2.53,2026
"Cư Xá Phú Lâm B , Phường Bình Phú, TP Hồ Chí Minh",66,,,Đông,,1,1,1,Have certificate,,8.8,2026
"Đường Bình Trị Đông, Phường Bình Trị Đông, TP Hồ Chí Minh",65,,,Tây,,3,4,4,Have certificate,,5.95,2026
"Đường Xô Viết Nghệ Tĩnh, Phường Thạnh Mỹ Tây, TP Hồ Chí Minh",58,,,,,2,3,3,Have certificate,Other,6.85,2026
"Đường Lê Văn Quới, Phường Bình Hưng Hòa, TP Hồ Chí Minh",67,,,Nam,,2,3,2,Have certificate,Other,4.5,2026
"Đường Trần Xuân Soạn, Phường Tân Thuận, TP Hồ Chí Minh",25,,,,,,3,,,,5.2,2026
"Đường Phú Thọ Hoà, Phường Phú Thọ Hòa, TP Hồ Chí Minh",18,,,Bắc,,2,2,2,Have certificate,Full,2.3,2026
"Tân Hưng, Phường Tân Hưng, TP Hồ Chí Minh",100,,,Nam,,4,4,5,Have certificate,Other,29,2026
"Đường Số 8, Phường Bình Tân, TP Hồ Chí Minh",73,,,,,,4,,Have certificate,,5,2026
"Đường Bình Trị Đông, Phường Bình Trị Đông, TP Hồ Chí Minh",50,,,,,4,5,4,Have certificate,,6,2026
"Đường Hậu Giang, Phường Phú Lâm, TP Hồ Chí Minh",77,,,Tây,,2,3,,Have certificate,,6.4,2026
"Đường D4, Phường Tân Mỹ, TP Hồ Chí Minh",90,,,Bắc,,4,4,5,Have certificate,Other,17.9,2026
"Đường Nguyễn Duy Trinh, Phường Long Trường, TP Hồ Chí Minh",51,,,,,2,3,2,Have certificate,Basic,4.2,2026
"Đường 12 tam bình, Phường Tăng Nhơn Phú, TP Hồ Chí Minh",62,,,,,,4,,,,5,2026
"Đường Hồ Văn Long, Phường Bình Tân, TP Hồ Chí Minh",107,,,Đông Nam,,1,6,6,Have certificate,Other,6.5,2026
"Đường Tam Đa, Phường Long Phước, TP Hồ Chí Minh",56,,,Tây Nam,,3,4,4,Have certificate,Basic,5.1,2026
"Đường Lê Văn Lương, Phường Tân Hưng, TP Hồ Chí Minh",90,,,,,,2,,Other,,4.6,2026
"An Phú, Phường Bình Trưng, TP Hồ Chí Minh",84,,,,,,5,6,Have certificate,,19.9,2026
"Zalo , Phường An Lạc, TP Hồ Chí Minh",80,,,,,5,5,5,Have certificate,Other,13.9,2026
"385, Phường Tăng Nhơn Phú, TP Hồ Chí Minh",60,,,,,,4,4,,,6,2026
"79, Phường Phú Thọ Hòa, TP Hồ Chí Minh",30,,,,,3,2,2,Have certificate,Basic,3.99,2026
"Đường Lê Trung Đình, Phường Tân Sơn Nhì, TP Hồ Chí Minh",32,,,Nam,,5,4,4,Have certificate,Basic,4.95,2026
"53/125/, Phường Bình Tân, TP Hồ Chí Minh",36,,,,,,4,3,Shared certificate,,2.45,2026
"Đường Lê Văn Lương, Phường Tân Hưng, TP Hồ Chí Minh",90,,,,,,2,,Other,,4.6,2026
"Đường Lê Đình Cẩn, Phường Tân Tạo, TP Hồ Chí Minh",32,,,,,3,3,3,Have certificate,Full,3.89,2026
"Đường Chiến Lược, Phường Bình Trị Đông, TP Hồ Chí Minh",84,,,Đông,,2,4,4,Have certificate,,6.5,2026
"Đường Lê Văn Lương, Xã Nhà Bè, TP Hồ Chí Minh",139,,,Bắc,,3,4,5,Have certificate,Basic,9.6,2026
"Đường Hương Lộ 2, Phường Bình Trị Đông, TP Hồ Chí Minh",45,,,,,,2,,Have certificate,,3.4,2026
"188, Phường Bảy Hiền, TP Hồ Chí Minh",55,,,,,2,2,2,Have certificate,Basic,4.79,2026
"Hẻm Nguyễn Phi Khanh, Phường Tân Định, TP Hồ Chí Minh",24,,,Bắc,,1,1,2,Have certificate,Basic,4.3,2026
"Đường Nam Hòa, Phường Phước Long, TP Hồ Chí Minh",44,,,Nam,,5,4,6,Have certificate,,4.3,2026
"Đường 100, Phường Tăng Nhơn Phú, TP Hồ Chí Minh",56,,,Đông Nam,,3,4,3,Have certificate,Other,6.15,2026
"Hẻm 115 Đường số 51, Phường An Hội Tây, TP Hồ Chí Minh",30,,,,,2,2,2,Have certificate,,4.89,2026
"Cầu vượt Tân Thới Hiệp, Phường Tân Thới Hiệp, TP Hồ Chí Minh",52,,,,,2,3,2,Have certificate,,3.75,2026
"Đường Đặng Nhữ Lâm, Xã Nhà Bè, TP Hồ Chí Minh",100,,,,,1,6,6,Have certificate,,5.1,2026
"Đường Tân Hòa Đông, Phường Phú Lâm, TP Hồ Chí Minh",32,,,,,2,2,2,Have certificate,Other,3.75,2026
"Huỳnh Tấn Phát.., Xã Nhà Bè, TP Hồ Chí Minh",130,,,,,,2,1,Have certificate,Basic,4.39,2026
"Đường Phạm Văn Bạch, Phường Tân Sơn, TP Hồ Chí Minh",39,,,,,2,3,2,Have certificate,Full,4.5,2026
"Đường Nguyễn Bình, Xã Nhà Bè, TP Hồ Chí Minh",71,,,,,1,2,1,Have certificate,,3.55,2026
"Đường Bình Đông, Phường Phú Định, TP Hồ Chí Minh",90,,,,,2,5,2,Have certificate,Full,14.9,2026
"Đường Hậu Giang, Phường Phú Lâm, TP Hồ Chí Minh",92,,,,,1,1,1,,,22.5,2026
"Đường Phan Anh, Phường Phú Thạnh, TP Hồ Chí Minh",60,,,Đông Nam,,,2,2,,,6.49,2026
"Đường Quang Trung, Phường Gò Vấp, TP Hồ Chí Minh",40,,,,,4,4,5,Have certificate,Other,6.5,2026
"Đường Âu Cơ, Phường Tân Hòa, TP Hồ Chí Minh",315,,,,,,10,,Have certificate,,27.5,2026
"301, Phường Phước Long, TP Hồ Chí Minh",35,,,,,4,2,3,Have certificate,Full,4.1,2026
"Đường Số 5, Phường Chánh Hưng, TP Hồ Chí Minh",75,,,,,4,4,4,Have certificate,,13.95,2026
"Hẻm 336 Nguyễn Văn Luông, Phường Phú Lâm, TP Hồ Chí Minh",69,,,,,2,2,2,Have certificate,,7.5,2026
"Đường Tây Hòa, Phường Phước Long, TP Hồ Chí Minh",55,,,,,,2,,Have certificate,,4.4,2026
"Đường số 12, Phường Hiệp Bình, TP Hồ Chí Minh",78,,,,,4,4,4,Have certificate,Full,6.9,2026
"Đường 130 Cao Lỗ, Phường Chánh Hưng, TP Hồ Chí Minh",80,,,Tây Bắc,,4,5,5,Have certificate,Full,18.95,2026
"Đường Hương Lộ 2, Phường Bình Trị Đông, TP Hồ Chí Minh",80,,,,,5,6,6,Have certificate,,8.9,2026
"628 Hậu Giang P12 Q6, Phường Phú Lâm, TP Hồ Chí Minh",77.1,,,Tây,,,3,3,Have certificate,,6.4,2026
"Đường Thạnh Lộc 43, Phường An Phú Đông, TP Hồ Chí Minh",30,,,,,,3,,Shared certificate,,1.19,2026
"Đường Lê Thúc Hoạch, Phường Tân Sơn Nhì, TP Hồ Chí Minh",75,,,,,,7,,,,8,2026
"Đường Bùi Quang Là, Phường An Hội Tây, TP Hồ Chí Minh",67,,,,,4,3,4,Have certificate,Other,6.95,2026
"Nhà Hẻm 136, Phường Nhiêu Lộc, TP Hồ Chí Minh",24,,,Đông Nam,,4,3,3,Have certificate,Full,6.85,2026
"Đường Huỳnh Tấn Phát, Phường Tân Mỹ, TP Hồ Chí Minh",70,,,,,,4,,Have certificate,,6.29,2026
"Đường Huỳnh Tấn Phát, Xã Nhà Bè, TP Hồ Chí Minh",52,,,Đông,,4,4,3,Have certificate,Other,6.66,2026
"Quốc Lộ 52, Phường Phước Long, TP Hồ Chí Minh",26,,,,,2,3,1,No certificate,Basic,2.9,2026
"Đường Phan Anh, Phường Bình Trị Đông, TP Hồ Chí Minh",68,,,,,,4,,Have certificate,,10.6,2026
"Đường Chánh Hưng, Phường Chánh Hưng, TP Hồ Chí Minh",34,,,,,3,3,3,,,5.75,2026
"Đường Nguyễn Kim, Phường Diên Hồng, TP Hồ Chí Minh",50,,,,,2,3,2,Have certificate,Basic,6.6,2026
"Đường An Dương Vương, Phường Phú Định, TP Hồ Chí Minh",44,,,Bắc,,4,4,3,Have certificate,,6.6,2026
"00, Phường Xóm Chiếu, TP Hồ Chí Minh",24,,,Đông Nam,,4,3,3,Have certificate,Full,5.6,2026
"Đường Hương Lộ 2, Phường Bình Trị Đông, TP Hồ Chí Minh",73,,,,,2,2,2,Have certificate,Basic,5.98,2026
"Đường Phan Huy Ích, Phường An Hội Tây, TP Hồ Chí Minh",36,,,,,3,3,3,,,5.97,2026
"Đường số 8, Phường Long Trường, TP Hồ Chí Minh",60,,,,,3,4,3,,,4.5,2026
"Đường 130 Cao Lỗ, Phường Chánh Hưng, TP Hồ Chí Minh",80,,,Tây Bắc,,4,5,5,Have certificate,Full,18.95,2026
"Đường Huỳnh Tấn Phát, Xã Nhà Bè, TP Hồ Chí Minh",32,,,,,2,2,,Shared certificate,,1.98,2026
"Đường 53C, Phường Tân Tạo, TP Hồ Chí Minh",80,,,,,,1,,Have certificate,,7.5,2026
"Đường Phổ Quang, Phường Tân Sơn Hòa, TP Hồ Chí Minh",40,,,,,,2,2,Have certificate,,6.6,2026
"628 Hậu Giang P12 Q6, Phường Phú Lâm, TP Hồ Chí Minh",77.1,,,Tây,,,3,3,Have certificate,,6.4,2026
"Đường Số 5, Phường Bình Hưng Hòa, TP Hồ Chí Minh",95,,,,,,3,,Have certificate,,12.5,2026
"21/27, Phường Bảy Hiền, TP Hồ Chí Minh",59,,,Tây,,4,4,6,Have certificate,Full,8.2,2026
"Đường Nguyễn Thị Búp, Phường Trung Mỹ Tây, TP Hồ Chí Minh",56,,,,,3,4,3,Have certificate,Full,5.45,2026
"lê văn lương, Phường Tân Hưng, TP Hồ Chí Minh",13.5,,,,,1,1,1,Shared certificate,,639,2026
"kênh Tham Lương, Phường Đông Hưng Thuận, TP Hồ Chí Minh",52,,,,,2,2,2,Have certificate,,4.75,2026
"Tân Kỳ Tân Quý, Phường Tây Thạnh, TP Hồ Chí Minh",198,,,,,2,4,3,Have certificate,Full,23,2026
"Đường Quốc lộ 50, Phường Bình Đông, TP Hồ Chí Minh",42,,,Đông Bắc,,3,3,3,Have certificate,Full,5.78,2026
"00, Phường Xóm Chiếu, TP Hồ Chí Minh",24,,,Đông Nam,,4,3,3,Have certificate,Full,5.6,2026
"Đường An Dương Vương, Phường Phú Định, TP Hồ Chí Minh",44,,,Bắc,,4,4,3,Have certificate,,6.6,2026
"173, Phường An Lạc, TP Hồ Chí Minh",42,,,,,,2,2,Have certificate,,4.499,2026
"57, Phường Tân Tạo, TP Hồ Chí Minh",60,,,,,,4,5,Have certificate,,6.5,2026
"Đường Tân Hòa Đông, Phường Bình Trị Đông, TP Hồ Chí Minh",75,,,,,5,6,5,Have certificate,Other,8.89,2026
