address,area,frontage,access_road,house_direction,balcony_direction,floors,bedrooms,bathrooms,legal_status,furniture_state,price,year
"Đường Phạm Văn Đồng, Phường 1, Gò Vấp, Hồ Chí Minh",58.05,,,,,4,7,7,Have certificate,,9.9,2024
"Đường Huỳnh Văn Nghệ, Phường 15, Tân Bình, Hồ Chí Minh",83,4,,,,4,4,4,Have certificate,,6.9,2024
"Đường Số 1, Phường 16, Gò Vấp, Hồ Chí Minh",80,,,Đông Nam,,5,5,6,Have certificate,,9.3,2024
"Đường Hương Lộ 80B, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",82.5,5,10,Tây Nam,Tây Nam,5,5,6,Have certificate,Basic,7,2024
"Đường Lê Quang Định, Phường 1, Gò Vấp, Hồ Chí Minh",92,,,,,,,,Have certificate,,7.5,2024
"Đường Trần Thị Hè, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",76,4,8,Đông Bắc,Đông Bắc,5,5,6,Have certificate,,6.6,2024
"54/25, Đường Đồng Đen, Phường 14, Tân Bình, Hồ Chí Minh",38.4,3.2,4,,,4,4,3,Have certificate,Full,6.5,2024
"Đường Nguyễn Oanh, Phường 17, Gò Vấp, Hồ Chí Minh",88,,6,,,,,,Have certificate,,7,2024
"Đường T4B, Phường Tây Thạnh, Tân Phú, Hồ Chí Minh",55,3.7,12,Đông Nam,,4,4,3,Have certificate,Basic,6.69,2024
"Đường Thới An 9, Phường Thới An, Quận 12, Hồ Chí Minh",48,4,5,Tây Bắc,Tây Bắc,2,2,2,,,3.68,2024
"Đường Tân Chánh Hiệp 16, Phường Tân Chánh Hiệp, Quận 12, Hồ Chí Minh",40,4,4,Đông Bắc,Đông Bắc,2,2,2,Have certificate,,3.15,2024
"195/2, Đường Phạm Văn Bạch, Phường 15, Tân Bình, Hồ Chí Minh",40,3.5,3,,,2,2,2,Have certificate,,3.5,2024
"Đường Lê Văn Khương, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",75,4.5,4,Nam,,1,2,1,Have certificate,Basic,3.85,2024
"Đường Đỗ Xuân Hợp, Phường Phước Long B, Quận 9, Hồ Chí Minh",65,,,,,3,4,3,Have certificate,,5.95,2024
"Phường 6, Quận 5, Hồ Chí Minh",50,,,,,3,4,4,Have certificate,Full,7.5,2024
"Đường Nguyễn Thị Thập, Phường Tân Phú, Quận 7, Hồ Chí Minh",64.9,4.4,5,,,4,4,5,Have certificate,Full,6.7,2024
"Đường Nguyễn Thị Tư, Phường Phú Hữu, Quận 9, Hồ Chí Minh",58,4,5,,,2,2,2,Have certificate,Full,4.1,2024
"Đường Bùi Đình Túy, Phường 12, Bình Thạnh, Hồ Chí Minh",72,,6,,,,4,,Have certificate,,9.5,2024
"Đường Đào Sư Tích, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh",80,5,8,,,4,4,5,Have certificate,,7.9,2024
"Phường 11, Gò Vấp, Hồ Chí Minh",39.6,,,Đông Nam,,2,3,2,Have certificate,,5.19,2024
"Đường Đông Hưng Thuận 11, Phường Đông Hưng Thuận, Quận 12, Hồ Chí Minh",135,5,7,,,6,5,5,Have certificate,,8.9,2024
"Hẻm 530, Đường Tỉnh Lộ 10, Phường Bình Trị Đông, Bình Tân, Hồ Chí Minh",66,4.1,7,,,5,4,5,Have certificate,,7,2024
"Đường Gò Xoài, Phường Bình Hưng Hòa A, Bình Tân, Hồ Chí Minh",64,,6,,,4,4,4,Have certificate,Full,6,2024
"Đường  Trần Xuân Soạn, Phường Tân Hưng, Quận 7, Hồ Chí Minh",58.3,4.6,4.5,,,4,4,5,Have certificate,Full,6.8,2024
"Phường An Lạc, Bình Tân, Hồ Chí Minh",72,4,,,,2,4,3,,,7.5,2024
"Đường Nguyễn Thị Tú, Phường Bình Hưng Hòa B, Bình Tân, Hồ Chí Minh",68,,5,,,4,4,3,Have certificate,Full,4.15,2024
"Đường 359, Phường Phước Long B, Quận 9, Hồ Chí Minh",62,4,10,,,3,3,4,Have certificate,,6,2024
"85/112/14 Đường Bình Thành, Phường Bình Hưng Hòa B, Bình Tân, Hồ Chí Minh",60,4,8,,,4,4,5,Have certificate,Full,4.55,2024
"Đường 48, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",44.8,,,,,,2,2,,,1.6,2024
"Đường Tân Thới Hiệp 21, Phường Tân Thới Hiệp, Quận 12, Hồ Chí Minh",57.4,,,,,2,2,2,Have certificate,,3.29,2024
"Đường Hiệp Thành 6, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",74,,,,,,,,Have certificate,,4.3,2024
"Đường Thạnh Xuân 25, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",99,7,7,,,1,2,2,Have certificate,Basic,4,2024
"Đường Thạnh Lộc 19, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",60,,7,,,3,4,4,Have certificate,Basic,4.65,2024
"Đường Thạnh Xuân 25, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",234,13,7,,,,1,1,,,6.5,2024
"Đường Tôn Thất Thuyết, Phường 15, Quận 4, Hồ Chí Minh",50,4.5,5,Đông,,3,4,3,Have certificate,Basic,6.2,2024
"Đường Phan Huy Ích, Phường 14, Gò Vấp, Hồ Chí Minh",71,,7,,,4,5,6,Have certificate,,8.15,2024
"105/22 Đường Lê Văn Quới, Phường Bình Trị Đông, Bình Tân, Hồ Chí Minh",68,,10,,,5,5,6,Have certificate,Full,6.3,2024
"Đường Hoàng Hoa Thám, Phường 13, Tân Bình, Hồ Chí Minh",57,,,,,4,4,4,Have certificate,Full,5.9,2024
"Đường Bùi Đình Túy, Phường 24, Bình Thạnh, Hồ Chí Minh",22,,,,,2,2,2,Have certificate,Full,3.45,2024
"30/24 Đỗ Nhuận, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh",32.3,4,10,Nam,Nam,2,2,2,Have certificate,Basic,4.5,2024
"Đường Hương lộ 2, Phường Bình Trị Đông A, Bình Tân, Hồ Chí Minh",60,4.2,5,Tây,Tây,3,3,3,Have certificate,Basic,5.3,2024
"Đường Âu Cơ, Phường 10, Tân Bình, Hồ Chí Minh",110.2,6.55,6,,,,3,2,Have certificate,Full,8.99,2024
"Đường Nguyễn Duy Trinh, Phường Phú Hữu, Quận 9, Hồ Chí Minh",54,4,6,,,4,4,3,Have certificate,,6.25,2024
"Đường Đồng Đen, Phường 11, Tân Bình, Hồ Chí Minh",64,,,,,2,,,Have certificate,Basic,5.4,2024
"Đường Âu Cơ, Phường 10, Tân Bình, Hồ Chí Minh",110,6.6,6,,,,3,,Have certificate,,9,2024
"Dự án River Park, Phường Phước Long B, Quận 9, Hồ Chí Minh",75,5,10,Đông Bắc,,,,,Have certificate,,7.8,2024
"Đường Nguyễn Ảnh Thủ, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",56,4,6,,,1,2,1,Have certificate,,3.38,2024
"1/, Đường Vĩnh Viễn, Phường 4, Quận 10, Hồ Chí Minh",32,,4,,,2,2,2,Have certificate,Basic,4.5,2024
"Đường Xô Viết Nghệ Tĩnh, Phường 26, Bình Thạnh, Hồ Chí Minh",82.5,,8,,,2,,,Have certificate,Full,9.2,2024
"Hẻm 196, Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh",85.4,,,,,,,,Have certificate,,8,2024
"Đường  Nguyễn Xí, Phường 13, Bình Thạnh, Hồ Chí Minh",50,,,,,3,3,,,,8.1,2024
"Đường Bùi Đình Túy, Phường 12, Bình Thạnh, Hồ Chí Minh",79,4.5,,,,3,4,5,Have certificate,Basic,9.5,2024
"Đường Bà Điểm 4, Xã Bà Điểm, Hóc Môn, Hồ Chí Minh",58,4,,Tây Bắc,Tây Bắc,2,2,2,Have certificate,Basic,3.5,2024
"Đường Xô Viết Nghệ Tĩnh, Phường 26, Bình Thạnh, Hồ Chí Minh",38,,8,Nam,,2,3,2,,Full,4.9,2024
"Đường Âu Dương Lân, Phường 3, Quận 8, Hồ Chí Minh",62.3,7.55,,,,4,9,9,Have certificate,,7.7,2024
"Đường 19, Phường  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",49,,,,,1,1,1,Have certificate,,5,2024
"Đường Số 7, Phường An Lạc A, Bình Tân, Hồ Chí Minh",52,4.07,4,Đông,Đông,2,2,2,Have certificate,,4.9,2024
"Đường Số 1A, Phường Bình Trị Đông B, Bình Tân, Hồ Chí Minh",84,4,16,Nam,Nam,2,2,2,Have certificate,,9.3,2024
"Đường Nguyễn Văn Cừ, Phường Nguyễn Cư Trinh, Quận 1, Hồ Chí Minh",30,,,,,4,3,2,Have certificate,Basic,7.2,2024
"Đường Số 8, Phường Bình Trị Đông B, Bình Tân, Hồ Chí Minh",84,4,16,Tây,Tây,3,3,2,Have certificate,,9.5,2024
"Đường Trần Hưng Đạo, Phường Cầu Kho, Quận 1, Hồ Chí Minh",46,46,3,Tây Nam,Tây Nam,2,4,2,Have certificate,Basic,6,2024
"Đường Đinh Tiên Hoàng, Phường 1, Bình Thạnh, Hồ Chí Minh",52,,,,,4,3,4,,,8.99,2024
"Đường Vũ Tùng, Phường 2, Bình Thạnh, Hồ Chí Minh",44,3,,,,3,2,2,,,6.2,2024
"Đường Phan Tôn, Phường Đa Kao, Quận 1, Hồ Chí Minh",48,3,,,,4,,,Have certificate,Full,8.6,2024
"Đường Xô Viết Nghệ Tĩnh, Phường 21, Bình Thạnh, Hồ Chí Minh",32,,3,,,4,3,3,Have certificate,,4.3,2024
"Đường Nguyễn Văn Đậu, Phường 11, Bình Thạnh, Hồ Chí Minh",35.4,,3,,,2,2,2,Have certificate,,3.75,2024
"Đường Lê Đức Thọ, Phường 13, Gò Vấp, Hồ Chí Minh",50.6,,,,,6,4,5,Have certificate,,6.5,2024
"44, Đường Phan Huy Ích, Phường 14, Gò Vấp, Hồ Chí Minh",41,4,6,Đông Bắc,,,3,4,Have certificate,Full,8.45,2024
"Phường Trung Mỹ Tây, Quận 12, Hồ Chí Minh",68,,,,,5,6,6,Have certificate,Full,6.09,2024
"Đường Gò Dầu, Phường Tân Quý, Tân Phú, Hồ Chí Minh",72,4,5,Đông,,3,,,Have certificate,,7.2,2024
"Đường Trần Quý Cáp, Phường 11, Bình Thạnh, Hồ Chí Minh",50,,,,,2,2,2,Have certificate,,4.1,2024
"Đường Cầu Xéo, Phường Tân Quý, Tân Phú, Hồ Chí Minh",58,,8,,,4,3,4,Have certificate,,8.6,2024
"Đường Nam Lân 5, Xã Bà Điểm, Hóc Môn, Hồ Chí Minh",123,8,8,,,2,4,2,Have certificate,,5.6,2024
"Đường Trần Văn Mười, Xã Xuân Thới Thượng, Hóc Môn, Hồ Chí Minh",110,4,14,Tây,,1,2,2,Have certificate,,6,2024
"Đường Số 3, Phường Trường Thọ, Thủ Đức, Hồ Chí Minh",93,,12,,,4,5,5,Have certificate,,9.7,2024
"Đường Nguyễn Thị Thử, Xã Xuân Thới Sơn, Hóc Môn, Hồ Chí Minh",88,4,10,Đông Nam,,,2,,Have certificate,,4.5,2024
"Đường  Kỳ Đồng, Phường 9, Quận 3, Hồ Chí Minh",31,,,,,2,2,3,,,3.9,2024
"Số 59, Đường Hiệp Bình, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",80,4,5,Tây Nam,,2,2,2,Have certificate,Basic,6.8,2024
"Phường Bình Thuận, Quận 7, Hồ Chí Minh",89,,6,,,,,,,,7.9,2024
"Đường Số 36, Phường Tân Quy, Quận 7, Hồ Chí Minh",50,4,10,,,2,,,Have certificate,,8.4,2024
"Đường Lâm Văn Bền, Phường Tân Kiểng, Quận 7, Hồ Chí Minh",90,,,,,2,4,3,Have certificate,Full,7.5,2024
"Đường Bùi Văn Ba, Phường Tân Thuận Đông, Quận 7, Hồ Chí Minh",90,,,,,,,,Have certificate,,8.7,2024
"Hẻm 708, Đường Hồng Bàng, Phường 1, Quận 11, Hồ Chí Minh",66,,,,,3,,,Have certificate,Full,6.9,2024
"Phường 15, Tân Bình, Hồ Chí Minh",69,5.1,10,,,5,5,5,Have certificate,,9.5,2024
"Phường 15, Quận 4, Hồ Chí Minh",50,5,,,,3,3,3,Have certificate,,6.2,2024
"Đường 38, Phường Tân Tạo, Bình Tân, Hồ Chí Minh",92,4,8,Đông Nam,Đông Nam,4,5,3,Have certificate,Full,8.1,2024
"Đường Huỳnh Tấn Phát, Phường Tân Thuận Tây, Quận 7, Hồ Chí Minh",74,,,,,4,4,,Have certificate,,9.2,2024
"Đường Số 51, Phường 14, Gò Vấp, Hồ Chí Minh",90,,,,,5,5,6,Have certificate,,8.5,2024
"Đường Số 5, Phường 17, Gò Vấp, Hồ Chí Minh",44,4,4,,,2,2,,Have certificate,,4.95,2024
"Đường Lâm Văn Bền, Phường Tân Kiểng, Quận 7, Hồ Chí Minh",58,5.8,,,,,,,Have certificate,,8.3,2024
"Đường Lê Văn Thọ, Phường 9, Gò Vấp, Hồ Chí Minh",56,,6,,,5,4,5,Have certificate,Full,8.3,2024
"Dự án An Gia Skyline, Đường Lê Thị Chợ, Phường Phú Thuận, Quận 7, Hồ Chí Minh",81.2,,,,,,,,Have certificate,,10,2024
"Đường Khiếu Năng Tĩnh, Phường An Lạc A, Bình Tân, Hồ Chí Minh",88,4,5,Tây,,,1,1,Have certificate,Basic,7.1,2024
"Đường Hà Huy Giáp, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",67,,6,,,2,3,2,Have certificate,Basic,4.5,2024
"Đường Số 22, Phường Linh Đông, Thủ Đức, Hồ Chí Minh",72,6,4,,,4,4,4,Have certificate,Basic,6.5,2024
"Đường Phạm Phú Thứ, Phường 3, Quận 6, Hồ Chí Minh",63,3.6,5,,,4,4,4,Have certificate,Full,7.9,2024
"Đường Huỳnh Tấn Phát, Thị trấn Nhà Bè, Nhà Bè, Hồ Chí Minh",23,,,,,,,,,,1.39,2024
"Đường Tô Hiệu, Phường Hiệp Tân, Tân Phú, Hồ Chí Minh",60,4,8,,,2,3,3,Have certificate,Full,6.7,2024
"Đường Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh",65,4.35,3,,,2,3,2,Have certificate,Basic,6,2024
"Đường Số 42, Phường 10, Quận 6, Hồ Chí Minh",64,,,,,4,5,6,,,8.9,2024
"Đường Cư Xá Phú Lâm A, Phường 12, Quận 6, Hồ Chí Minh",64,4,8,,,2,,,,,6.45,2024
"Đường Số 40, Phường 10, Quận 6, Hồ Chí Minh",48,4,,Nam,,3,4,3,,,7.5,2024
"Đường 32A, Phường 10, Quận 6, Hồ Chí Minh",40,4,8,,,3,4,4,Have certificate,,6.75,2024
"Đường Lý Chiêu Hoàng, Phường 10, Quận 6, Hồ Chí Minh",60,,,,,,5,6,Have certificate,,9.5,2024
"Đường 8, Phường Linh Xuân, Thủ Đức, Hồ Chí Minh",125,,,,,,,,Have certificate,,6.1,2024
"Phường 16, Gò Vấp, Hồ Chí Minh.",44,4.4,5,Bắc,,5,3,4,Have certificate,Full,7.4,2024
"Đường Lê Đình Cẩn, Phường Bình Trị Đông, Bình Tân, Hồ Chí Minh",36,5,5,Tây,Tây,3,3,3,Have certificate,Basic,2.35,2024
"Đường Số 12, Phường Bình Hưng Hòa, Bình Tân, Hồ Chí Minh",50,4,5,,,2,2,2,Have certificate,Basic,4.95,2024
"Dự án Đông Tăng Long, Đường Nguyễn Duy Trinh, Phường Trường Thạnh, Quận 9, Hồ Chí Minh",125,5,30,Bắc,,3,4,5,Have certificate,,8.8,2024
"Đường Bà Hom, Phường 13, Quận 6, Hồ Chí Minh",47,4.1,,,,3,4,4,Have certificate,,6.8,2024
"Đường Hoài Thanh, Phường 8, Quận 8, Hồ Chí Minh",20,,3,,,2,2,2,Have certificate,Basic,2.4,2024
"Đường Số 11, Phường Trường Thọ, Thủ Đức, Hồ Chí Minh",52,,,,,1,2,1,,,3.1,2024
"Đường Lê Đình Cẩn, Phường Tân Tạo, Bình Tân, Hồ Chí Minh",94.8,,,Tây,,5,6,5,Have certificate,Full,9.99,2024
"Phường Tân Tạo, Bình Tân, Hồ Chí Minh",40,,,,,1,2,2,,Full,1.95,2024
"Đường Cư Xá Phú Lâm B, Phường 13, Quận 6, Hồ Chí Minh",43,4.3,12,,,2,3,2,Have certificate,Full,8.3,2024
"Đường Nguyễn Tư Giản, Phường 12, Gò Vấp, Hồ Chí Minh",58,5.2,6,Tây Bắc,Tây Bắc,4,4,5,Have certificate,,6.8,2024
"Đường Nguyễn Phúc Chu, Phường 15, Tân Bình, Hồ Chí Minh",30,5,5,,,3,3,4,Have certificate,Full,4.65,2024
"Rio Vista, 72, Đường Dương Đình Hội, Phường Phước Long B, Quận 9, Hồ Chí Minh",75,5,,,,3,,,Have certificate,,9.1,2024
"Đường Lê Đức Thọ, Phường 13, Gò Vấp, Hồ Chí Minh",54,4.5,5,Tây Bắc,Tây Bắc,5,4,3,Have certificate,Full,6.5,2024
"Đường Nguyễn Văn Nghi, Phường 7, Gò Vấp, Hồ Chí Minh",108,4.1,,,,,,,,,6.8,2024
"Đường Phan Văn Trị, Phường 11, Bình Thạnh, Hồ Chí Minh",39,55,4,Tây Nam,Tây Nam,4,6,6,Have certificate,,7.25,2024
"Đường Phạm Thế Hiển, Phường 6, Quận 8, Hồ Chí Minh",87,3.7,,,,,2,1,Have certificate,,9.9,2024
"Đường Phạm Hùng, Xã Bình Hưng, Bình Chánh, Hồ Chí Minh",153,9,6,,,1,1,1,,,9,2024
"Đường Đào Tông Nguyên, Thị trấn Nhà Bè, Nhà Bè, Hồ Chí Minh",64,4,,,,4,4,4,Have certificate,Full,7.5,2024
"Đường Điện Biên Phủ, Phường 11, Quận 10, Hồ Chí Minh",36.8,4.6,,,,4,,,Have certificate,,7.5,2024
"Đường Trường Chinh, Phường 15, Tân Bình, Hồ Chí Minh",44,4,,,,,3,4,,,9.2,2024
"154, Đường Âu Dương Lân, Phường 3, Quận 8, Hồ Chí Minh",62.3,7.55,,Tây,,5,9,9,Have certificate,,7.7,2024
"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh",160,,,,,,3,3,Sale contract,Basic,7,2024
"Đường Thạnh Lộc 44, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",52,,,,,4,4,5,Have certificate,Full,5,2024
"Đường Số 6, Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh",14.5,,,,,2,1,1,Have certificate,,1.85,2024
"Đường Lê Đức Thọ, Phường 7, Gò Vấp, Hồ Chí Minh.",75,5,7,,,2,,,Have certificate,,8.75,2024
"Đường Bà Điểm 4, Xã Bà Điểm, Hóc Môn, Hồ Chí Minh",60,4,12,Đông Nam,,,2,1,Have certificate,Basic,3.9,2024
"Đường Thạnh Lộc 26, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",50,,,,,4,4,5,Have certificate,Full,6.3,2024
"Dự án Song Minh Residence, Đường Thới An 21, Phường Thới An, Quận 12, Hồ Chí Minh",60,,12,,,4,4,5,Have certificate,,5.6,2024
"Đường Lê Trọng Tấn, Phường Tây Thạnh, Tân Phú, Hồ Chí Minh",84,5,7,,,4,4,4,Have certificate,Full,8.8,2024
"Đường Số 4, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",50,5,4,Tây Nam,,3,1,2,,Basic,1.95,2024
"Đường Phan Anh, Phường Hiệp Tân, Tân Phú, Hồ Chí Minh",62.4,,9,,,3,3,4,Have certificate,,7.9,2024
"Đường Cách Mạng Tháng Tám, Phường 15, Quận 10, Hồ Chí Minh",44,4,,,,3,,,Have certificate,Full,5,2024
"Đường Xuân Thới Thượng 30, Xã Xuân Thới Thượng, Hóc Môn, Hồ Chí Minh",167,5,,,,,3,2,Have certificate,,3.8,2024
"Đường Lê Đình Cẩn, Phường Tân Tạo, Bình Tân, Hồ Chí Minh",54.8,,,,,2,3,2,Have certificate,Basic,3.6,2024
"Đường Dương Công Khi, Xã Xuân Thới Sơn, Hóc Môn, Hồ Chí Minh.",92,,,Đông Nam,,3,4,3,Have certificate,Full,4.5,2024
"Đường Cách Mạng Tháng Tám, Phường 13, Quận 10, Hồ Chí Minh",48,,,,,5,,,Have certificate,Full,8.5,2024
"Đường Võ Trường Toản, Phường 2, Bình Thạnh, Hồ Chí Minh",40,3,,,,2,2,2,Have certificate,Full,4.5,2024
"Đường Cách Mạng Tháng Tám, Phường 13, Quận 10, Hồ Chí Minh",30.4,5,3,Tây Nam,Tây Nam,3,4,5,Have certificate,Basic,5,2024
"Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",60,4,,,,4,4,4,Have certificate,Basic,7.6,2024
"Đường Điện Biên Phủ, Phường 11, Quận 10, Hồ Chí Minh",37,,,,,4,,,,,7.5,2024
"Đường Bùi Thị Xuân, Phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh",35,,,,,,,,,,6.9,2024
"59, Đường Trần Phú, Phường 4, Quận 5, Hồ Chí Minh",39.05,3.55,,,,3,,,Have certificate,Basic,8.5,2024
"Đường 100A, Phường Tân Phú, Quận 9, Hồ Chí Minh",62,4,5,Tây Nam,Tây Nam,2,3,2,Have certificate,,4.5,2024
"Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh.",60,,7,,,2,,,,,7.7,2024
"Đường Tây Sơn, Phường Tân Quý, Tân Phú, Hồ Chí Minh",90,,,,,2,3,2,Have certificate,,6.45,2024
"Đường 96, Phường Hiệp Phú, Quận 9, Hồ Chí Minh",100,8,,,,,,,Have certificate,,7.6,2024
"Đường Số 1, Phường 4, Gò Vấp, Hồ Chí Minh",81,,,,,3,3,3,Have certificate,Full,8.1,2024
"Đường Mã Lò, Phường Bình Trị Đông A, Bình Tân, Hồ Chí Minh",62,4,6,,,4,6,5,Have certificate,Full,5.99,2024
"Đường Trường Chinh, Phường 13, Tân Bình, Hồ Chí Minh",52,4,4,,,3,3,3,Have certificate,Full,7.2,2024
"Đường 9, Phường Linh Tây, Thủ Đức, Hồ Chí Minh",77,,,,,2,4,2,Have certificate,,6,2024
"Đường Lạc Long Quân, Phường 5, Quận 11, Hồ Chí Minh",33,3.6,9,Tây Bắc,,2,3,2,Have certificate,Full,6.5,2024
"Đường Quốc Lộ 50, Xã Qui Đức, Bình Chánh, Hồ Chí Minh",170,4,3.5,Tây Bắc,,1,4,4,Have certificate,,3.2,2024
"Đường Liên Khu 5-11-12, Phường Bình Trị Đông, Bình Tân, Hồ Chí Minh",95,6,8,Đông,,2,4,4,Have certificate,Full,7.3,2024
"Đường Đặng Thùy Trâm, Phường 13, Bình Thạnh, Hồ Chí Minh",56.6,,,,,4,4,4,Have certificate,Full,9.3,2024
"Đường Đặng Thùy Trâm, Phường 13, Bình Thạnh, Hồ Chí Minh",67,4,12,,,4,4,4,,,8,2024
"Đường Nhật Tảo, Phường 6, Quận 10, Hồ Chí Minh",28.22,3.5,3,,,4,3,3,Have certificate,,6.8,2024
"Phường Thảo Điền, Quận 2, Hồ Chí Minh",78.7,7.24,3,,,2,,,Have certificate,,9.8,2024
"Đường Nguyễn Duy Trinh, Phường Long Trường, Quận 9, Hồ Chí Minh",62,5.2,4,,,3,4,3,Have certificate,Basic,4.5,2024
"Đường Đặng Văn Ngữ, Phường 14, Phú Nhuận, Hồ Chí Minh",25.8,3,,Đông Bắc,,3,,,,,5.5,2024
"Đường Nguyễn Ảnh Thủ, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",95,8,6,,,3,3,3,Have certificate,Basic,5.9,2024
"Đường Thạnh Xuân 24, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",50.8,5,7,Tây Nam,,3,3,3,Have certificate,Basic,4.69,2024
"Hẻm 888, Đường Lạc Long Quân, Phường 8, Tân Bình, Hồ Chí Minh",28,3,,Tây Bắc,,2,2,2,Have certificate,Full,2.5,2024
"Đường Kha Vạn Cân, Phường Linh Đông, Thủ Đức, Hồ Chí Minh",40,4,4,,,3,3,3,Have certificate,Basic,3.8,2024
"Đường Cư Xá Phú Lâm B, Phường 13, Quận 6, Hồ Chí Minh",68,4,,,,2,,,,,8.7,2024
"Đường Số 9, Phường Tăng Nhơn Phú B, Thủ Đức, Hồ Chí Minh",90,,,,,2,4,,Have certificate,,7.5,2024
"Đường Số 7, Phường An Lạc A, Bình Tân, Hồ Chí Minh",64,4,6,,,2,3,2,Have certificate,Full,4.7,2024
"Đường Lê Thị Bạch Cát, Phường 11, Quận 11, Hồ Chí Minh",70,4,4,Bắc,Bắc,3,7,7,Have certificate,Full,8.3,2024
"312/3, Đường Ngô Gia Tự, Phường 4, Quận 10, Hồ Chí Minh",30,6,6,Đông Bắc,Đông Bắc,3,3,2,Have certificate,Basic,5,2024
"Đường Trần Văn Quang, Phường 10, Tân Bình, Hồ Chí Minh",20,4,,,,4,2,3,Have certificate,Full,3.3,2024
"Đường Lê Văn Lương, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh",66,6,6,Đông,,3,4,3,Have certificate,Basic,5.9,2024
"Đường Bà Hạt, Phường 4, Quận 10, Hồ Chí Minh",33,3.1,5,Tây Bắc,Tây Bắc,2,2,2,Have certificate,Full,4.35,2024
"Đường Nguyễn Văn Đậu, Phường 5, Bình Thạnh, Hồ Chí Minh",63,4.05,6,,,4,4,5,Have certificate,,8.5,2024
"Đường Cách Mạng Tháng Tám, Phường 10, Quận 3, Hồ Chí Minh",29,4.6,4,Tây,Tây,1,2,2,Have certificate,Basic,3.5,2024
"Đường Số 41, Phường Tân Quy, Quận 7, Hồ Chí Minh",80,,10,,,2,3,3,Have certificate,,9.9,2024
"Đường Nguyễn Văn Lượng, Phường 17, Gò Vấp, Hồ Chí Minh",71.4,,6,,,2,,,Have certificate,,7.5,2024
"Đường Nguyễn Trọng Tuyển, Phường 2, Tân Bình, Hồ Chí Minh",66,4,,,,3,3,,Have certificate,,7.39,2024
"Đường Phan Văn Khỏe, Phường 5, Quận 6, Hồ Chí Minh",80,4,12,Đông,,5,5,3,Have certificate,,9.7,2024
"Đường Nhị Bình, Xã Nhị Bình, Hóc Môn, Hồ Chí Minh",445.5,13.5,7,,,2,4,3,,Full,8.29,2024
